nutrient_id,product_id,weight
1,58,0.099747
2,58,0.0
3,58,0.0
4,58,0.0
5,58,0.0
6,58,0.0
7,58,0.0
8,58,0.0
9,58,0.0
10,58,0.0
11,58,0.0
12,58,0.0
13,58,0.0
14,58,0.0
15,58,0.0
16,58,0.0
17,58,0.0
18,58,0.0
19,58,0.0
20,58,1.0
21,58,10.0
22,58,3.0
23,58,0.0
24,58,3.0
25,58,0.0
26,58,0.006
27,58,4.0
28,58,0.003
29,58,0.6
30,58,0.0
31,58,0.003
32,58,0.0
33,58,0.0
34,58,0.0
35,58,0.0
36,58,0.0
37,58,0.0
38,58,0.0
39,58,0.0
40,58,0.0
41,58,0.0
42,58,0.0
43,58,0.0
44,58,0.0
45,58,0.0
46,58,0.0
47,58,0.0
48,58,0.0
49,58,0.0
50,58,0.0
51,58,0.0
52,58,0.0
53,58,0.0
54,58,0.0
55,58,0.0
56,58,0.0
57,58,0.0
58,58,0.0
59,58,0.0
60,58,0.0
61,58,0.0
62,58,0.0
63,58,0.0
64,58,0.0
65,58,0.005
66,58,
67,58,
68,58,
69,58,
70,58,
